x1,x2,x3,y_pred
2.165165165165165106e+00,1.665165165165165106e+00,2.165165165165165440e-01,4.639489489489489138e+00
2.169169169169169464e+00,1.669169169169169242e+00,2.169169169169169464e-01,4.645295295295295723e+00
2.173173173173172934e+00,1.673173173173173156e+00,2.173173173173173489e-01,4.651101101101101420e+00
2.177177177177177292e+00,1.677177177177177070e+00,2.177177177177177236e-01,4.656906906906906229e+00
2.181181181181181206e+00,1.681181181181181206e+00,2.181181181181181261e-01,4.662712712712711927e+00
2.185185185185185119e+00,1.685185185185185119e+00,2.185185185185185286e-01,4.668518518518518512e+00
2.189189189189189477e+00,1.689189189189189255e+00,2.189189189189189311e-01,4.674324324324325097e+00
2.193193193193192947e+00,1.693193193193193169e+00,2.193193193193193335e-01,4.680130130130129906e+00
2.197197197197197305e+00,1.697197197197197083e+00,2.197197197197197360e-01,4.685935935935935603e+00
2.201201201201201219e+00,1.701201201201201219e+00,2.201201201201201108e-01,4.691741741741741301e+00
2.205205205205205132e+00,1.705205205205205132e+00,2.205205205205205132e-01,4.697547547547546998e+00
2.209209209209209490e+00,1.709209209209209268e+00,2.209209209209209157e-01,4.703353353353353583e+00
2.213213213213212960e+00,1.713213213213213182e+00,2.213213213213213182e-01,4.709159159159159280e+00
2.217217217217217318e+00,1.717217217217217318e+00,2.217217217217217207e-01,4.714964964964964977e+00
2.221221221221221231e+00,1.721221221221221231e+00,2.221221221221221231e-01,4.720770770770769786e+00
2.225225225225225145e+00,1.725225225225225145e+00,2.225225225225225256e-01,4.726576576576576372e+00
2.229229229229229503e+00,1.729229229229229281e+00,2.229229229229229281e-01,4.732382382382382957e+00
2.233233233233232973e+00,1.733233233233233195e+00,2.233233233233233306e-01,4.738188188188188654e+00
2.237237237237237331e+00,1.737237237237237331e+00,2.237237237237237331e-01,4.743993993993993463e+00
2.241241241241241244e+00,1.741241241241241244e+00,2.241241241241241355e-01,4.749799799799799160e+00
2.245245245245245158e+00,1.745245245245245158e+00,2.245245245245245380e-01,4.755605605605605746e+00
2.249249249249249516e+00,1.749249249249249294e+00,2.249249249249249405e-01,4.761411411411411443e+00
2.253253253253252986e+00,1.753253253253253208e+00,2.253253253253253430e-01,4.767217217217217140e+00
2.257257257257257343e+00,1.757257257257257343e+00,2.257257257257257455e-01,4.773023023023022837e+00
2.261261261261261257e+00,1.761261261261261257e+00,2.261261261261261479e-01,4.778828828828828534e+00
2.265265265265265171e+00,1.765265265265265171e+00,2.265265265265265504e-01,4.784634634634634232e+00
2.269269269269269529e+00,1.769269269269269307e+00,2.269269269269269251e-01,4.790440440440440817e+00
2.273273273273272999e+00,1.773273273273273221e+00,2.273273273273273276e-01,4.796246246246246514e+00
2.277277277277277356e+00,1.777277277277277356e+00,2.277277277277277301e-01,4.802052052052051323e+00
2.281281281281281270e+00,1.781281281281281270e+00,2.281281281281281326e-01,4.807857857857857020e+00
2.285285285285285184e+00,1.785285285285285184e+00,2.285285285285285350e-01,4.813663663663663606e+00
2.289289289289289542e+00,1.789289289289289320e+00,2.289289289289289375e-01,4.819469469469470191e+00
2.293293293293293011e+00,1.793293293293293234e+00,2.293293293293293400e-01,4.825275275275275000e+00
2.297297297297297369e+00,1.797297297297297369e+00,2.297297297297297425e-01,4.831081081081080697e+00
2.301301301301301283e+00,1.801301301301301283e+00,2.301301301301301450e-01,4.836886886886886394e+00
2.305305305305305197e+00,1.805305305305305197e+00,2.305305305305305474e-01,4.842692692692692091e+00
2.309309309309309555e+00,1.809309309309309333e+00,2.309309309309309499e-01,4.848498498498498677e+00
2.313313313313313024e+00,1.813313313313313246e+00,2.313313313313313524e-01,4.854304304304304374e+00
2.317317317317317382e+00,1.817317317317317382e+00,2.317317317317317549e-01,4.860110110110110071e+00
2.321321321321321296e+00,1.821321321321321296e+00,2.321321321321321574e-01,4.865915915915914880e+00
2.325325325325325210e+00,1.825325325325325210e+00,2.325325325325325321e-01,4.871721721721721465e+00
2.329329329329329568e+00,1.829329329329329346e+00,2.329329329329329346e-01,4.877527527527528051e+00
2.333333333333333037e+00,1.833333333333333259e+00,2.333333333333333370e-01,4.883333333333333748e+00
2.337337337337337395e+00,1.837337337337337395e+00,2.337337337337337395e-01,4.889139139139138557e+00
2.341341341341341309e+00,1.841341341341341309e+00,2.341341341341341420e-01,4.894944944944944254e+00
2.345345345345345223e+00,1.845345345345345223e+00,2.345345345345345445e-01,4.900750750750750839e+00
2.349349349349349581e+00,1.849349349349349358e+00,2.349349349349349469e-01,4.906556556556556536e+00
2.353353353353353050e+00,1.853353353353353272e+00,2.353353353353353494e-01,4.912362362362362234e+00
2.357357357357357408e+00,1.857357357357357408e+00,2.357357357357357519e-01,4.918168168168167931e+00
2.361361361361361322e+00,1.861361361361361322e+00,2.361361361361361544e-01,4.923973973973973628e+00
2.365365365365365236e+00,1.865365365365365458e+00,2.365365365365365569e-01,4.929779779779779325e+00
2.369369369369369593e+00,1.869369369369369371e+00,2.369369369369369593e-01,4.935585585585585910e+00
2.373373373373373063e+00,1.873373373373373285e+00,2.373373373373373618e-01,4.941391391391391608e+00
2.377377377377377421e+00,1.877377377377377421e+00,2.377377377377377365e-01,4.947197197197196417e+00
2.381381381381381335e+00,1.881381381381381335e+00,2.381381381381381390e-01,4.953003003003002114e+00
2.385385385385385248e+00,1.885385385385385471e+00,2.385385385385385415e-01,4.958808808808808699e+00
2.389389389389389606e+00,1.889389389389389384e+00,2.389389389389389440e-01,4.964614614614615284e+00
2.393393393393393076e+00,1.893393393393393298e+00,2.393393393393393465e-01,4.970420420420420093e+00
2.397397397397397434e+00,1.897397397397397434e+00,2.397397397397397489e-01,4.976226226226225791e+00
2.401401401401401348e+00,1.901401401401401348e+00,2.401401401401401514e-01,4.982032032032031488e+00
2.405405405405405261e+00,1.905405405405405483e+00,2.405405405405405539e-01,4.987837837837837185e+00
2.409409409409409619e+00,1.909409409409409397e+00,2.409409409409409564e-01,4.993643643643643770e+00
2.413413413413413089e+00,1.913413413413413311e+00,2.413413413413413589e-01,4.999449449449449467e+00
2.417417417417417447e+00,1.917417417417417447e+00,2.417417417417417613e-01,5.005255255255255165e+00
2.421421421421421361e+00,1.921421421421421361e+00,2.421421421421421638e-01,5.011061061061059974e+00
2.425425425425425274e+00,1.925425425425425496e+00,2.425425425425425663e-01,5.016866866866866559e+00
2.429429429429429632e+00,1.929429429429429410e+00,2.429429429429429688e-01,5.022672672672673144e+00
2.433433433433433102e+00,1.933433433433433324e+00,2.433433433433433435e-01,5.028478478478478841e+00
2.437437437437437460e+00,1.937437437437437460e+00,2.437437437437437460e-01,5.034284284284283650e+00
2.441441441441441373e+00,1.941441441441441373e+00,2.441441441441441484e-01,5.040090090090089348e+00
2.445445445445445287e+00,1.945445445445445509e+00,2.445445445445445509e-01,5.045895895895895933e+00
2.449449449449449645e+00,1.949449449449449423e+00,2.449449449449449534e-01,5.051701701701701630e+00
2.453453453453453115e+00,1.953453453453453337e+00,2.453453453453453559e-01,5.057507507507507327e+00
2.457457457457457473e+00,1.957457457457457473e+00,2.457457457457457584e-01,5.063313313313313024e+00
2.461461461461461386e+00,1.961461461461461386e+00,2.461461461461461608e-01,5.069119119119118722e+00
2.465465465465465300e+00,1.965465465465465522e+00,2.465465465465465633e-01,5.074924924924924419e+00
2.469469469469469658e+00,1.969469469469469436e+00,2.469469469469469658e-01,5.080730730730731004e+00
2.473473473473473572e+00,1.973473473473473572e+00,2.473473473473473683e-01,5.086536536536536701e+00
2.477477477477477485e+00,1.977477477477477485e+00,2.477477477477477708e-01,5.092342342342341510e+00
2.481481481481481399e+00,1.981481481481481399e+00,2.481481481481481732e-01,5.098148148148147207e+00
2.485485485485485313e+00,1.985485485485485535e+00,2.485485485485485480e-01,5.103953953953953793e+00
2.489489489489489671e+00,1.989489489489489449e+00,2.489489489489489504e-01,5.109759759759760378e+00
2.493493493493493585e+00,1.993493493493493585e+00,2.493493493493493529e-01,5.115565565565565187e+00
2.497497497497497498e+00,1.997497497497497498e+00,2.497497497497497554e-01,5.121371371371370884e+00
2.501501501501501412e+00,2.001501501501501412e+00,2.501501501501501856e-01,5.127177177177176581e+00
2.505505505505505326e+00,2.005505505505505326e+00,2.505505505505505326e-01,5.132982982982982278e+00
2.509509509509509684e+00,2.009509509509509684e+00,2.509509509509509906e-01,5.138788788788788864e+00
2.513513513513513598e+00,2.013513513513513598e+00,2.513513513513513375e-01,5.144594594594594561e+00
2.517517517517517511e+00,2.017517517517517511e+00,2.517517517517517955e-01,5.150400400400400258e+00
2.521521521521521425e+00,2.021521521521521425e+00,2.521521521521521425e-01,5.156206206206205067e+00
2.525525525525525339e+00,2.025525525525525339e+00,2.525525525525526005e-01,5.162012012012011652e+00
2.529529529529529697e+00,2.029529529529529697e+00,2.529529529529529475e-01,5.167817817817818238e+00
2.533533533533533610e+00,2.033533533533533610e+00,2.533533533533534055e-01,5.173623623623623047e+00
2.537537537537537524e+00,2.037537537537537524e+00,2.537537537537537524e-01,5.179429429429428744e+00
2.541541541541541438e+00,2.041541541541541438e+00,2.541541541541541549e-01,5.185235235235234441e+00
2.545545545545545352e+00,2.045545545545545352e+00,2.545545545545545574e-01,5.191041041041041026e+00
2.549549549549549710e+00,2.049549549549549710e+00,2.549549549549549599e-01,5.196846846846846724e+00
2.553553553553553623e+00,2.053553553553553623e+00,2.553553553553553623e-01,5.202652652652652421e+00
2.557557557557557537e+00,2.057557557557557537e+00,2.557557557557557648e-01,5.208458458458458118e+00
2.561561561561561451e+00,2.061561561561561451e+00,2.561561561561561673e-01,5.214264264264263815e+00
2.565565565565565365e+00,2.065565565565565365e+00,2.565565565565565698e-01,5.220070070070069512e+00
2.569569569569569722e+00,2.069569569569569722e+00,2.569569569569569722e-01,5.225875875875876098e+00
2.573573573573573636e+00,2.073573573573573636e+00,2.573573573573573747e-01,5.231681681681681795e+00
2.577577577577577550e+00,2.077577577577577550e+00,2.577577577577577772e-01,5.237487487487486604e+00
2.581581581581581464e+00,2.081581581581581464e+00,2.581581581581581797e-01,5.243293293293292301e+00
2.585585585585585378e+00,2.085585585585585378e+00,2.585585585585585822e-01,5.249099099099098886e+00
2.589589589589589735e+00,2.089589589589589735e+00,2.589589589589589846e-01,5.254904904904905472e+00
2.593593593593593649e+00,2.093593593593593649e+00,2.593593593593593871e-01,5.260710710710710281e+00
2.597597597597597563e+00,2.097597597597597563e+00,2.597597597597597341e-01,5.266516516516515978e+00
2.601601601601601477e+00,2.101601601601601477e+00,2.601601601601601921e-01,5.272322322322321675e+00
2.605605605605605390e+00,2.105605605605605390e+00,2.605605605605605390e-01,5.278128128128127372e+00
2.609609609609609748e+00,2.109609609609609748e+00,2.609609609609609970e-01,5.283933933933933957e+00
2.613613613613613662e+00,2.113613613613613662e+00,2.613613613613613440e-01,5.289739739739739655e+00
2.617617617617617576e+00,2.117617617617617576e+00,2.617617617617618020e-01,5.295545545545545352e+00
2.621621621621621934e+00,2.121621621621621934e+00,2.621621621621621490e-01,5.301351351351351937e+00
2.625625625625625403e+00,2.125625625625625403e+00,2.625625625625626069e-01,5.307157157157156746e+00
2.629629629629629761e+00,2.129629629629629761e+00,2.629629629629629539e-01,5.312962962962963331e+00
2.633633633633633675e+00,2.133633633633633675e+00,2.633633633633634119e-01,5.318768768768768140e+00
2.637637637637637589e+00,2.137637637637637589e+00,2.637637637637637589e-01,5.324574574574573838e+00
2.641641641641641947e+00,2.141641641641641947e+00,2.641641641641642169e-01,5.330380380380381311e+00
2.645645645645645416e+00,2.145645645645645416e+00,2.645645645645645638e-01,5.336186186186186120e+00
2.649649649649649774e+00,2.149649649649649774e+00,2.649649649649649663e-01,5.341991991991991817e+00
2.653653653653653688e+00,2.153653653653653688e+00,2.653653653653653688e-01,5.347797797797797514e+00
2.657657657657657602e+00,2.157657657657657602e+00,2.657657657657657713e-01,5.353603603603603212e+00
2.661661661661661959e+00,2.161661661661661959e+00,2.661661661661661737e-01,5.359409409409410685e+00
2.665665665665665429e+00,2.165665665665665429e+00,2.665665665665665762e-01,5.365215215215214606e+00
2.669669669669669787e+00,2.169669669669669787e+00,2.669669669669669787e-01,5.371021021021021191e+00
2.673673673673673701e+00,2.173673673673673701e+00,2.673673673673673812e-01,5.376826826826826888e+00
2.677677677677677615e+00,2.177677677677677615e+00,2.677677677677677837e-01,5.382632632632631697e+00
2.681681681681681972e+00,2.181681681681681972e+00,2.681681681681681861e-01,5.388438438438439171e+00
2.685685685685685442e+00,2.185685685685685442e+00,2.685685685685685886e-01,5.394244244244243980e+00
2.689689689689689800e+00,2.189689689689689800e+00,2.689689689689689911e-01,5.400050050050050565e+00
2.693693693693693714e+00,2.193693693693693714e+00,2.693693693693693936e-01,5.405855855855855374e+00
2.697697697697697627e+00,2.197697697697697627e+00,2.697697697697697961e-01,5.411661661661661071e+00
2.701701701701701985e+00,2.201701701701701985e+00,2.701701701701701985e-01,5.417467467467468545e+00
2.705705705705705455e+00,2.205705705705705455e+00,2.705705705705705455e-01,5.423273273273272466e+00
2.709709709709709813e+00,2.209709709709709813e+00,2.709709709709710035e-01,5.429079079079079051e+00
2.713713713713713727e+00,2.213713713713713727e+00,2.713713713713713505e-01,5.434884884884884748e+00
2.717717717717717640e+00,2.217717717717717640e+00,2.717717717717718084e-01,5.440690690690690445e+00
2.721721721721721998e+00,2.221721721721721998e+00,2.721721721721721554e-01,5.446496496496497031e+00
2.725725725725725468e+00,2.225725725725725468e+00,2.725725725725726134e-01,5.452302302302301840e+00
2.729729729729729826e+00,2.229729729729729826e+00,2.729729729729729604e-01,5.458108108108108425e+00
2.733733733733733740e+00,2.233733733733733740e+00,2.733733733733734184e-01,5.463913913913913234e+00
2.737737737737737653e+00,2.237737737737737653e+00,2.737737737737737653e-01,5.469719719719718931e+00
2.741741741741742011e+00,2.241741741741742011e+00,2.741741741741742233e-01,5.475525525525526405e+00
2.745745745745745481e+00,2.245745745745745481e+00,2.745745745745745703e-01,5.481331331331331214e+00
2.749749749749749839e+00,2.249749749749749839e+00,2.749749749749750283e-01,5.487137137137136911e+00
2.753753753753753752e+00,2.253753753753753752e+00,2.753753753753753752e-01,5.492942942942942608e+00
2.757757757757757666e+00,2.257757757757757666e+00,2.757757757757757777e-01,5.498748748748748305e+00
2.761761761761762024e+00,2.261761761761762024e+00,2.761761761761761802e-01,5.504554554554555779e+00
2.765765765765765494e+00,2.265765765765765494e+00,2.765765765765765827e-01,5.510360360360359699e+00
2.769769769769769852e+00,2.269769769769769852e+00,2.769769769769769852e-01,5.516166166166166285e+00
2.773773773773773765e+00,2.273773773773773765e+00,2.773773773773773876e-01,5.521971971971971982e+00
2.777777777777777679e+00,2.277777777777777679e+00,2.777777777777777901e-01,5.527777777777776791e+00
2.781781781781782037e+00,2.281781781781782037e+00,2.781781781781781926e-01,5.533583583583584264e+00
2.785785785785785507e+00,2.285785785785785507e+00,2.785785785785785951e-01,5.539389389389389073e+00
2.789789789789789864e+00,2.289789789789789864e+00,2.789789789789789975e-01,5.545195195195195659e+00
2.793793793793793778e+00,2.293793793793793778e+00,2.793793793793794000e-01,5.551001001001000468e+00
2.797797797797797692e+00,2.297797797797797692e+00,2.797797797797798025e-01,5.556806806806806165e+00
2.801801801801802050e+00,2.301801801801802050e+00,2.801801801801802050e-01,5.562612612612613638e+00
2.805805805805805520e+00,2.305805805805805520e+00,2.805805805805806075e-01,5.568418418418417559e+00
2.809809809809809877e+00,2.309809809809809877e+00,2.809809809809810099e-01,5.574224224224224145e+00
2.813813813813813791e+00,2.313813813813813791e+00,2.813813813813813569e-01,5.580030030030029842e+00
2.817817817817817705e+00,2.317817817817817705e+00,2.817817817817818149e-01,5.585835835835835539e+00
2.821821821821822063e+00,2.321821821821822063e+00,2.821821821821821619e-01,5.591641641641642124e+00
2.825825825825825532e+00,2.325825825825825532e+00,2.825825825825826199e-01,5.597447447447446933e+00
2.829829829829829890e+00,2.329829829829829890e+00,2.829829829829829668e-01,5.603253253253253519e+00
2.833833833833833804e+00,2.333833833833833804e+00,2.833833833833834248e-01,5.609059059059058328e+00
2.837837837837837718e+00,2.337837837837837718e+00,2.837837837837837718e-01,5.614864864864864025e+00
2.841841841841842076e+00,2.341841841841842076e+00,2.841841841841842298e-01,5.620670670670671498e+00
2.845845845845845545e+00,2.345845845845845545e+00,2.845845845845845767e-01,5.626476476476476307e+00
2.849849849849849903e+00,2.349849849849849903e+00,2.849849849849850347e-01,5.632282282282282004e+00
2.853853853853853817e+00,2.353853853853853817e+00,2.853853853853853817e-01,5.638088088088087702e+00
2.857857857857857731e+00,2.357857857857857731e+00,2.857857857857858397e-01,5.643893893893893399e+00
2.861861861861862089e+00,2.361861861861862089e+00,2.861861861861861867e-01,5.649699699699700872e+00
2.865865865865865558e+00,2.365865865865865558e+00,2.865865865865865891e-01,5.655505505505504793e+00
2.869869869869869916e+00,2.369869869869869916e+00,2.869869869869869916e-01,5.661311311311311378e+00
2.873873873873873830e+00,2.373873873873873830e+00,2.873873873873873941e-01,5.667117117117117076e+00
2.877877877877877744e+00,2.377877877877877744e+00,2.877877877877877966e-01,5.672922922922921884e+00
2.881881881881882101e+00,2.381881881881882101e+00,2.881881881881881990e-01,5.678728728728729358e+00
2.885885885885885571e+00,2.385885885885885571e+00,2.885885885885886015e-01,5.684534534534534167e+00
2.889889889889889929e+00,2.389889889889889929e+00,2.889889889889890040e-01,5.690340340340340752e+00
2.893893893893893843e+00,2.393893893893893843e+00,2.893893893893894065e-01,5.696146146146145561e+00
2.897897897897897757e+00,2.397897897897897757e+00,2.897897897897898090e-01,5.701951951951951258e+00
2.901901901901902114e+00,2.401901901901902114e+00,2.901901901901902114e-01,5.707757757757758732e+00
2.905905905905905584e+00,2.405905905905905584e+00,2.905905905905906139e-01,5.713563563563562653e+00
2.909909909909909942e+00,2.409909909909909942e+00,2.909909909909910164e-01,5.719369369369369238e+00
2.913913913913913856e+00,2.413913913913913856e+00,2.913913913913914189e-01,5.725175175175174935e+00
2.917917917917917769e+00,2.417917917917917769e+00,2.917917917917918214e-01,5.730980980980980632e+00
2.921921921921922127e+00,2.421921921921922127e+00,2.921921921921921683e-01,5.736786786786787218e+00
2.925925925925925597e+00,2.425925925925925597e+00,2.925925925925926263e-01,5.742592592592592027e+00
2.929929929929929955e+00,2.429929929929929955e+00,2.929929929929929733e-01,5.748398398398398612e+00
2.933933933933933869e+00,2.433933933933933869e+00,2.933933933933934313e-01,5.754204204204203421e+00
2.937937937937937782e+00,2.437937937937937782e+00,2.937937937937937782e-01,5.760010010010009118e+00
2.941941941941942140e+00,2.441941941941942140e+00,2.941941941941942362e-01,5.765815815815816592e+00
2.945945945945945610e+00,2.445945945945945610e+00,2.945945945945945832e-01,5.771621621621621401e+00
2.949949949949949968e+00,2.449949949949949968e+00,2.949949949949950412e-01,5.777427427427427098e+00
2.953953953953953881e+00,2.453953953953953881e+00,2.953953953953953881e-01,5.783233233233232795e+00
2.957957957957957795e+00,2.457957957957957795e+00,2.957957957957958461e-01,5.789039039039038492e+00
2.961961961961962153e+00,2.461961961961962153e+00,2.961961961961961931e-01,5.794844844844845966e+00
2.965965965965965623e+00,2.465965965965965623e+00,2.965965965965966511e-01,5.800650650650649887e+00
2.969969969969969981e+00,2.469969969969969981e+00,2.969969969969969981e-01,5.806456456456456472e+00
2.973973973973973894e+00,2.473973973973973894e+00,2.973973973973974005e-01,5.812262262262262169e+00
2.977977977977977808e+00,2.477977977977977808e+00,2.977977977977978030e-01,5.818068068068066978e+00
2.981981981981982166e+00,2.481981981981982166e+00,2.981981981981982055e-01,5.823873873873874452e+00
2.985985985985986080e+00,2.485985985985986080e+00,2.985985985985986080e-01,5.829679679679680149e+00
2.989989989989989994e+00,2.489989989989989994e+00,2.989989989989990105e-01,5.835485485485485846e+00
2.993993993993993907e+00,2.493993993993993907e+00,2.993993993993994129e-01,5.841291291291290655e+00
2.997997997997997821e+00,2.497997997997997821e+00,2.997997997997998154e-01,5.847097097097096352e+00
3.002002002002002179e+00,2.502002002002002179e+00,3.002002002002002179e-01,5.852902902902903826e+00
3.006006006006006093e+00,2.506006006006006093e+00,3.006006006006006204e-01,5.858708708708708635e+00
3.010010010010010006e+00,2.510010010010010006e+00,3.010010010010010228e-01,5.864514514514514332e+00
3.014014014014013920e+00,2.514014014014013920e+00,3.014014014014014253e-01,5.870320320320320029e+00
3.018018018018017834e+00,2.518018018018017834e+00,3.018018018018018278e-01,5.876126126126125726e+00
3.022022022022022192e+00,2.522022022022022192e+00,3.022022022022022303e-01,5.881931931931932311e+00
3.026026026026026106e+00,2.526026026026026106e+00,3.026026026026026328e-01,5.887737737737738009e+00
3.030030030030030019e+00,2.530030030030030019e+00,3.030030030030029797e-01,5.893543543543543706e+00
3.034034034034033933e+00,2.534034034034033933e+00,3.034034034034034377e-01,5.899349349349348515e+00
3.038038038038037847e+00,2.538038038038037847e+00,3.038038038038037847e-01,5.905155155155154212e+00
3.042042042042042205e+00,2.542042042042042205e+00,3.042042042042042427e-01,5.910960960960961685e+00
3.046046046046046119e+00,2.546046046046046119e+00,3.046046046046045896e-01,5.916766766766767383e+00
3.050050050050050032e+00,2.550050050050050032e+00,3.050050050050050476e-01,5.922572572572572192e+00
3.054054054054053946e+00,2.554054054054053946e+00,3.054054054054053946e-01,5.928378378378377889e+00
3.058058058058057860e+00,2.558058058058057860e+00,3.058058058058058526e-01,5.934184184184183586e+00
3.062062062062062218e+00,2.562062062062062218e+00,3.062062062062061996e-01,5.939989989989991059e+00
3.066066066066066131e+00,2.566066066066066131e+00,3.066066066066066576e-01,5.945795795795795868e+00
3.070070070070070045e+00,2.570070070070070045e+00,3.070070070070070045e-01,5.951601601601601566e+00
3.074074074074073959e+00,2.574074074074073959e+00,3.074074074074074625e-01,5.957407407407407263e+00
3.078078078078077873e+00,2.578078078078077873e+00,3.078078078078078095e-01,5.963213213213212072e+00
3.082082082082082231e+00,2.582082082082082231e+00,3.082082082082082120e-01,5.969019019019019545e+00
3.086086086086086144e+00,2.586086086086086144e+00,3.086086086086086144e-01,5.974824824824825242e+00
3.090090090090090058e+00,2.590090090090090058e+00,3.090090090090090169e-01,5.980630630630630939e+00
3.094094094094093972e+00,2.594094094094093972e+00,3.094094094094094194e-01,5.986436436436435748e+00
3.098098098098097886e+00,2.598098098098097886e+00,3.098098098098098219e-01,5.992242242242241446e+00
3.102102102102102243e+00,2.602102102102102243e+00,3.102102102102102243e-01,5.998048048048048919e+00
3.106106106106106157e+00,2.606106106106106157e+00,3.106106106106106268e-01,6.003853853853853728e+00
3.110110110110110071e+00,2.610110110110110071e+00,3.110110110110110293e-01,6.009659659659659425e+00
3.114114114114113985e+00,2.614114114114113985e+00,3.114114114114114318e-01,6.015465465465465122e+00
3.118118118118117899e+00,2.618118118118117899e+00,3.118118118118118343e-01,6.021271271271270820e+00
3.122122122122122256e+00,2.622122122122122256e+00,3.122122122122122367e-01,6.027077077077077405e+00
3.126126126126126170e+00,2.626126126126126170e+00,3.126126126126126392e-01,6.032882882882883102e+00
3.130130130130130084e+00,2.630130130130130084e+00,3.130130130130130417e-01,6.038688688688688799e+00
3.134134134134133998e+00,2.634134134134133998e+00,3.134134134134134442e-01,6.044494494494493608e+00
3.138138138138137911e+00,2.638138138138137911e+00,3.138138138138137911e-01,6.050300300300299305e+00
3.142142142142142269e+00,2.642142142142142269e+00,3.142142142142142491e-01,6.056106106106106779e+00
3.146146146146146183e+00,2.646146146146146183e+00,3.146146146146145961e-01,6.061911911911912476e+00
3.150150150150150097e+00,2.650150150150150097e+00,3.150150150150150541e-01,6.067717717717717285e+00
3.154154154154154011e+00,2.654154154154154011e+00,3.154154154154154011e-01,6.073523523523522982e+00
3.158158158158157924e+00,2.658158158158157924e+00,3.158158158158158590e-01,6.079329329329328679e+00
3.162162162162162282e+00,2.662162162162162282e+00,3.162162162162162060e-01,6.085135135135136153e+00
3.166166166166166196e+00,2.666166166166166196e+00,3.166166166166166640e-01,6.090940940940940962e+00
3.170170170170170110e+00,2.670170170170170110e+00,3.170170170170170110e-01,6.096746746746746659e+00
3.174174174174174023e+00,2.674174174174174023e+00,3.174174174174174690e-01,6.102552552552552356e+00
3.178178178178177937e+00,2.678178178178177937e+00,3.178178178178178159e-01,6.108358358358357165e+00
3.182182182182182295e+00,2.682182182182182295e+00,3.182182182182182739e-01,6.114164164164164639e+00
3.186186186186186209e+00,2.686186186186186209e+00,3.186186186186186209e-01,6.119969969969970336e+00
3.190190190190190123e+00,2.690190190190190123e+00,3.190190190190190234e-01,6.125775775775776033e+00
3.194194194194194036e+00,2.694194194194194036e+00,3.194194194194194258e-01,6.131581581581580842e+00
3.198198198198198394e+00,2.698198198198198394e+00,3.198198198198198283e-01,6.137387387387388316e+00
3.202202202202202308e+00,2.702202202202202308e+00,3.202202202202202308e-01,6.143193193193194013e+00
3.206206206206206222e+00,2.706206206206206222e+00,3.206206206206206333e-01,6.148998998998998822e+00
3.210210210210210136e+00,2.710210210210210136e+00,3.210210210210210358e-01,6.154804804804804519e+00
3.214214214214214049e+00,2.714214214214214049e+00,3.214214214214214382e-01,6.160610610610610216e+00
3.218218218218218407e+00,2.718218218218218407e+00,3.218218218218218407e-01,6.166416416416417690e+00
3.222222222222222321e+00,2.722222222222222321e+00,3.222222222222222432e-01,6.172222222222222499e+00
3.226226226226226235e+00,2.726226226226226235e+00,3.226226226226226457e-01,6.178028028028028196e+00
3.230230230230230148e+00,2.730230230230230148e+00,3.230230230230230482e-01,6.183833833833833893e+00
3.234234234234234062e+00,2.734234234234234062e+00,3.234234234234234506e-01,6.189639639639638702e+00
3.238238238238238420e+00,2.738238238238238420e+00,3.238238238238238531e-01,6.195445445445446175e+00
3.242242242242242334e+00,2.742242242242242334e+00,3.242242242242242556e-01,6.201251251251251873e+00
3.246246246246246248e+00,2.746246246246246248e+00,3.246246246246246026e-01,6.207057057057057570e+00
3.250250250250250161e+00,2.750250250250250161e+00,3.250250250250250605e-01,6.212862862862862379e+00
3.254254254254254075e+00,2.754254254254254075e+00,3.254254254254254075e-01,6.218668668668668076e+00
3.258258258258258433e+00,2.758258258258258433e+00,3.258258258258258655e-01,6.224474474474475549e+00
3.262262262262262347e+00,2.762262262262262347e+00,3.262262262262262125e-01,6.230280280280281247e+00
3.266266266266266260e+00,2.766266266266266260e+00,3.266266266266266705e-01,6.236086086086086056e+00
3.270270270270270174e+00,2.770270270270270174e+00,3.270270270270270174e-01,6.241891891891891753e+00
3.274274274274274088e+00,2.774274274274274088e+00,3.274274274274274754e-01,6.247697697697697450e+00
3.278278278278278446e+00,2.778278278278278446e+00,3.278278278278278224e-01,6.253503503503504035e+00
3.282282282282282360e+00,2.782282282282282360e+00,3.282282282282282804e-01,6.259309309309309732e+00
3.286286286286286273e+00,2.786286286286286273e+00,3.286286286286286273e-01,6.265115115115115429e+00
3.290290290290290187e+00,2.790290290290290187e+00,3.290290290290290853e-01,6.270920920920921127e+00
3.294294294294294101e+00,2.794294294294294101e+00,3.294294294294294323e-01,6.276726726726725936e+00
3.298298298298298459e+00,2.798298298298298459e+00,3.298298298298298348e-01,6.282532532532533409e+00
3.302302302302302373e+00,2.802302302302302373e+00,3.302302302302302373e-01,6.288338338338339106e+00
3.306306306306306286e+00,2.806306306306306286e+00,3.306306306306306397e-01,6.294144144144143915e+00
3.310310310310310200e+00,2.810310310310310200e+00,3.310310310310310422e-01,6.299949949949949612e+00
3.314314314314314114e+00,2.814314314314314114e+00,3.314314314314314447e-01,6.305755755755755310e+00
3.318318318318318472e+00,2.818318318318318472e+00,3.318318318318318472e-01,6.311561561561562783e+00
3.322322322322322385e+00,2.822322322322322385e+00,3.322322322322322496e-01,6.317367367367367592e+00
3.326326326326326299e+00,2.826326326326326299e+00,3.326326326326326521e-01,6.323173173173173289e+00
