x,y
2.290229022902290357e-01,6.389124239427598217e-01
2.291229122912291361e-01,6.262427714434788406e-01
2.292229222922292364e-01,4.801981449692711013e-01
2.293229322932293368e-01,4.269877358184327454e-01
2.294229422942294372e-01,5.225567175439599366e-01
2.295229522952295376e-01,3.906978367996963297e-01
2.296229622962296379e-01,3.800803613522342195e-01
2.297229722972297383e-01,3.376093688812873417e-01
2.298229822982298387e-01,4.348193469624616059e-01
2.299229922992299391e-01,6.142451175412843023e-01
2.300230023002300395e-01,5.054689236117358986e-01
2.301230123012301398e-01,3.393682977886718355e-01
2.302230223022302402e-01,5.190488641017967364e-01
2.303230323032303406e-01,4.479867870028808596e-01
2.304230423042304410e-01,7.259272064212394238e-01
2.305230523052305414e-01,3.772715055479444746e-01
2.306230623062306417e-01,3.683111488138824385e-01
2.307230723072307421e-01,3.377616814149209112e-01
2.308230823082308425e-01,5.571350583619315566e-01
2.309230923092309429e-01,3.333898674595963119e-01
2.310231023102310433e-01,3.456145397345221637e-01
2.311231123112311436e-01,4.073623583246541724e-01
2.312231223122312440e-01,4.683206551426004616e-01
2.313231323132313444e-01,5.516525896985287059e-01
2.314231423142314170e-01,1.776752852267478033e-01
2.315231523152315174e-01,3.520019557477181427e-01
2.316231623162316178e-01,1.781316161522555341e-01
2.317231723172317182e-01,4.808328777125536746e-01
2.318231823182318185e-01,2.890115429572546191e-01
2.319231923192319189e-01,1.054256573228385285e+00
2.320232023202320193e-01,1.661871056875529051e-01
2.321232123212321197e-01,3.862321577633768821e-01
2.322232223222322200e-01,6.087255109300093725e-01
2.323232323232323204e-01,5.123887837330191042e-01
2.324232423242324208e-01,3.309208423549594436e-01
2.325232523252325212e-01,3.385094460852893783e-01
2.326232623262326216e-01,4.780600221331163246e-01
2.327232723272327219e-01,4.438333563497700585e-01
2.328232823282328223e-01,2.380606507935340566e-01
2.329232923292329227e-01,4.789542175906149613e-01
2.330233023302330231e-01,3.777134509856564515e-01
2.331233123312331235e-01,6.873763556087058024e-01
2.332233223322332238e-01,6.093618903126890585e-01
2.333233323332333242e-01,6.381493471327062128e-01
2.334233423342334246e-01,2.731524653969057415e-01
2.335233523352335250e-01,7.160297311347665339e-01
2.336233623362336254e-01,4.242849852847092595e-01
2.337233723372337257e-01,6.558919137556837864e-01
2.338233823382338261e-01,4.970982098505928315e-01
2.339233923392339265e-01,7.441022821300885548e-01
2.340234023402340269e-01,5.752233673092732591e-01
2.341234123412341273e-01,5.476128680444829477e-01
2.342234223422342276e-01,6.157987924290982962e-01
2.343234323432343280e-01,3.046247923842526628e-01
2.344234423442344284e-01,2.047763433387662091e-01
2.345234523452345288e-01,3.059495768879378907e-01
2.346234623462346292e-01,3.212813227985168441e-01
2.347234723472347295e-01,1.117916964274651148e-01
2.348234823482348299e-01,2.658293186530115149e-01
2.349234923492349303e-01,7.201745779253956314e-01
2.350235023502350307e-01,4.712140864534860030e-01
2.351235123512351310e-01,6.138174001145925152e-01
2.352235223522352314e-01,6.785541635480814016e-01
2.353235323532353318e-01,7.282401978707608858e-01
2.354235423542354322e-01,4.919838659807330150e-01
2.355235523552355326e-01,3.473007678826590672e-01
2.356235623562356329e-01,3.105849845482615001e-01
2.357235723572357333e-01,3.417532795556021963e-02
2.358235823582358337e-01,6.153932607393430843e-01
2.359235923592359341e-01,3.480834813256514226e-01
2.360236023602360345e-01,5.180262928967547253e-01
2.361236123612361348e-01,2.561322397661816019e-01
2.362236223622362352e-01,4.545263323924439436e-01
2.363236323632363356e-01,5.416821313163726614e-01
2.364236423642364360e-01,6.566898453077394393e-01
2.365236523652365364e-01,5.756099901916690298e-01
2.366236623662366367e-01,3.413372765854469915e-01
2.367236723672367371e-01,3.775635810977183149e-01
2.368236823682368375e-01,6.480796872222696070e-01
2.369236923692369379e-01,4.187122577196260576e-01
2.370237023702370383e-01,4.642514774569655445e-01
2.371237123712371386e-01,1.347340162564397703e-01
2.372237223722372390e-01,4.115288063416751574e-01
2.373237323732373394e-01,4.267011482386096621e-01
2.374237423742374398e-01,4.908949573735573724e-01
2.375237523752375401e-01,3.692332851482515443e-01
2.376237623762376405e-01,5.132790839373536640e-01
2.377237723772377409e-01,5.761049841359424661e-01
2.378237823782378413e-01,6.138128073906981008e-01
2.379237923792379417e-01,6.741008998432344024e-01
2.380238023802380420e-01,6.336574294949157693e-01
2.381238123812381424e-01,4.012486433420021092e-01
2.382238223822382428e-01,5.681529533933600273e-01
2.383238323832383432e-01,7.440565104489418324e-01
2.384238423842384436e-01,6.986971043161762651e-01
2.385238523852385439e-01,7.722873176882372181e-01
2.386238623862386443e-01,4.475302392218713510e-01
2.387238723872387447e-01,2.688767857698000086e-01
2.388238823882388451e-01,5.520506875758947052e-01
2.389238923892389455e-01,6.729751534421593018e-01
2.390239023902390181e-01,6.963700310903592205e-01
2.391239123912391185e-01,6.122862969118546550e-01
2.392239223922392188e-01,9.259672490686474688e-01
2.393239323932393192e-01,3.665200650891156098e-01
2.394239423942394196e-01,1.665655533949277900e-01
2.395239523952395200e-01,6.418977616327797842e-02
2.396239623962396204e-01,5.421594274830799920e-01
2.397239723972397207e-01,4.235237536364884758e-01
2.398239823982398211e-01,3.951309541242114531e-01
2.399239923992399215e-01,1.631304474671833593e-01
2.400240024002400219e-01,3.377066969790816220e-01
2.401240124012401222e-01,1.733435275157063638e-01
2.402240224022402226e-01,2.678882380800685636e-01
2.403240324032403230e-01,5.616275936826394810e-01
2.404240424042404234e-01,6.305287984949379254e-01
2.405240524052405238e-01,5.339681605893471517e-01
2.406240624062406241e-01,7.838312875376133304e-01
2.407240724072407245e-01,1.962646629914843177e-01
2.408240824082408249e-01,5.692624515095726645e-01
2.409240924092409253e-01,3.875899902092403426e-01
2.410241024102410257e-01,1.851727663552693581e-01
2.411241124112411260e-01,1.631124391717417299e-01
2.412241224122412264e-01,1.036858926299358385e+00
2.413241324132413268e-01,6.629595102551518737e-01
2.414241424142414272e-01,8.795501762771607002e-01
2.415241524152415276e-01,3.093016492767737824e-01
2.416241624162416279e-01,5.665521428388164971e-01
2.417241724172417283e-01,4.583438068689082989e-01
2.418241824182418287e-01,7.171725874479664142e-01
2.419241924192419291e-01,6.117448505577423035e-01
2.420242024202420295e-01,4.109375735374891647e-01
2.421242124212421298e-01,7.098280670968488693e-01
2.422242224222422302e-01,4.011192018204446930e-01
2.423242324232423306e-01,3.130746150817362294e-01
2.424242424242424310e-01,6.657247514626767337e-01
2.425242524252425314e-01,5.609443093901138599e-01
2.426242624262426317e-01,8.129458295695458636e-01
2.427242724272427321e-01,6.307739187651199009e-01
2.428242824282428325e-01,2.238057367493869187e-01
2.429242924292429329e-01,3.309171352315476433e-01
2.430243024302430332e-01,7.072241121901492455e-01
2.431243124312431336e-01,7.887776052930119963e-01
2.432243224322432340e-01,6.713928646822210355e-01
2.433243324332433344e-01,7.957338416260020253e-01
2.434243424342434348e-01,5.683182141658823516e-01
2.435243524352435351e-01,4.513233082778065897e-01
2.436243624362436355e-01,5.971122603943843643e-01
2.437243724372437359e-01,2.413141872528933862e-01
2.438243824382438363e-01,2.543371865133551291e-01
2.439243924392439367e-01,9.246869149786491882e-01
2.440244024402440370e-01,4.294784014394654736e-01
2.441244124412441374e-01,3.036552663159246546e-01
2.442244224422442378e-01,5.370153483595682120e-01
2.443244324432443382e-01,3.071860491362043977e-01
2.444244424442444386e-01,5.909728635852766754e-01
2.445244524452445389e-01,2.107109718459378445e-01
2.446244624462446393e-01,8.253449974391571242e-01
2.447244724472447397e-01,3.091413347523168653e-01
2.448244824482448401e-01,4.683868740176183043e-01
2.449244924492449405e-01,2.730915475521278335e-01
2.450245024502450408e-01,4.003748719079154861e-01
2.451245124512451412e-01,4.630598176922628983e-01
2.452245224522452416e-01,3.766173366797452848e-01
2.453245324532453420e-01,3.833583366257667935e-01
2.454245424542454423e-01,7.314372857705575548e-01
2.455245524552455427e-01,4.415538356343405302e-01
2.456245624562456431e-01,2.846911672146747452e-01
2.457245724572457435e-01,3.867746406314134244e-01
2.458245824582458439e-01,7.661288929634098022e-01
2.459245924592459442e-01,-1.401937091935509527e-01
2.460246024602460446e-01,7.136273346668040585e-01
2.461246124612461450e-01,4.097367891322137301e-01
2.462246224622462454e-01,7.977831275567638381e-01
2.463246324632463458e-01,2.636362467989145641e-01
2.464246424642464461e-01,4.562581716657367337e-01
2.465246524652465465e-01,5.824694944494411830e-01
2.466246624662466191e-01,6.977940826486697112e-01
2.467246724672467195e-01,4.919867753050973236e-01
2.468246824682468199e-01,3.582574267471124174e-01
2.469246924692469203e-01,5.579180653913085042e-01
2.470247024702470207e-01,5.255919363221807084e-01
2.471247124712471210e-01,5.191048057004038485e-01
2.472247224722472214e-01,3.363554146737467443e-01
2.473247324732473218e-01,6.874936244169015387e-01
2.474247424742474222e-01,6.471164892637276678e-01
2.475247524752475226e-01,7.146553253399074990e-01
2.476247624762476229e-01,6.454261114257944243e-01
2.477247724772477233e-01,3.632655032137301898e-01
2.478247824782478237e-01,4.514293113697426252e-01
2.479247924792479241e-01,2.303095799557840495e-01
2.480248024802480244e-01,6.544448623871510495e-01
2.481248124812481248e-01,6.915597595643578899e-01
2.482248224822482252e-01,6.222537785612569650e-01
2.483248324832483256e-01,2.366082335179846008e-01
2.484248424842484260e-01,5.923997389526851620e-01
2.485248524852485263e-01,4.385453352290946127e-01
2.486248624862486267e-01,8.275443250567824371e-01
2.487248724872487271e-01,1.703822397604476957e-01
2.488248824882488275e-01,7.499569850519025582e-01
2.489248924892489279e-01,9.088777873557516429e-01
2.490249024902490282e-01,6.389374799503663160e-01
2.491249124912491286e-01,2.967932725105255631e-01
2.492249224922492290e-01,7.221722943302247844e-01
2.493249324932493294e-01,2.401764151250480039e-01
2.494249424942494298e-01,7.972657943759327015e-01
2.495249524952495301e-01,2.628350958232429924e-01
2.496249624962496305e-01,3.439443974914541124e-01
2.497249724972497309e-01,3.934162113463317567e-01
2.498249824982498313e-01,7.167175545023852790e-01
2.499249924992499317e-01,6.210546949962671981e-01
2.500250025002500598e-01,5.115172770971738725e-01
2.501250125012501324e-01,3.885502067880666766e-01
2.502250225022502605e-01,9.470087991589271059e-03
2.503250325032503332e-01,-1.174589879745246979e-02
2.504250425042504058e-01,2.358364705660506155e-01
2.505250525052505339e-01,5.496284148872467856e-01
2.506250625062506066e-01,5.686596944950282895e-01
2.507250725072507347e-01,4.366511424300845157e-01
2.508250825082508073e-01,2.426265137998788179e-01
2.509250925092509354e-01,4.353811994870166457e-01
2.510251025102510081e-01,1.622817541468335456e-01
2.511251125112511362e-01,7.523973857343345673e-01
2.512251225122512088e-01,4.220927752415678524e-01
2.513251325132513370e-01,7.153710496355467630e-01
2.514251425142514096e-01,4.155656328248961695e-01
2.515251525152515377e-01,2.391918865995282806e-01
2.516251625162516103e-01,5.282920286131320697e-01
2.517251725172517385e-01,3.960579271014112446e-01
2.518251825182518111e-01,5.503357971483060496e-01
2.519251925192519392e-01,7.433592822994297133e-01
2.520252025202520119e-01,4.803802205887628407e-01
2.521252125212521400e-01,3.291072025431365233e-01
2.522252225222522126e-01,5.264733660657926473e-01
2.523252325232523408e-01,4.797234958523912685e-01
2.524252425242524134e-01,3.836380302690861610e-01
2.525252525252525415e-01,4.738650486787949756e-01
2.526252625262526141e-01,2.976919050980705861e-01
2.527252725272527423e-01,7.519569566972906793e-01
2.528252825282528149e-01,6.123165002701014270e-01
2.529252925292529430e-01,8.038427907329653843e-01
2.530253025302530157e-01,4.204384811203817351e-01
2.531253125312531438e-01,6.628768954800714486e-01
2.532253225322532164e-01,8.358047741397968133e-01
2.533253325332533445e-01,4.768896783191916011e-01
2.534253425342534172e-01,6.565163193543482878e-01
2.535253525352535453e-01,6.401692200452564485e-01
2.536253625362536179e-01,8.944611333502999750e-01
2.537253725372537461e-01,2.575863969088807437e-01
2.538253825382538187e-01,5.094722551839949709e-01
2.539253925392539468e-01,5.086804369273875137e-01
2.540254025402540194e-01,5.060389985190704154e-01
2.541254125412541476e-01,6.210178618278796581e-01
2.542254225422542202e-01,4.231709683840743641e-01
2.543254325432543483e-01,7.107453672246635268e-01
2.544254425442544210e-01,3.194452581297384519e-01
2.545254525452545491e-01,5.778983726637664242e-01
2.546254625462546217e-01,2.575648941837339057e-01
2.547254725472547499e-01,7.814986627150315446e-01
2.548254825482548225e-01,2.866536844739655532e-01
2.549254925492549506e-01,2.062001513952323450e-01
2.550255025502550232e-01,5.317253836144775203e-01
2.551255125512551514e-01,6.172472080866884259e-01
2.552255225522552240e-01,8.700494384958076255e-01
2.553255325532553521e-01,5.340090184147133767e-01
2.554255425542554248e-01,5.503013976364652393e-01
2.555255525552555529e-01,4.513813805202889773e-01
2.556255625562556255e-01,3.181119676948023223e-01
2.557255725572557536e-01,5.283302857820521004e-01
2.558255825582558263e-01,3.733081573879187265e-01
2.559255925592559544e-01,6.162218748780523558e-01
2.560256025602560270e-01,4.475891689728405676e-01
2.561256125612561552e-01,3.512601217883377647e-01
2.562256225622562278e-01,8.832571252865095701e-02
2.563256325632563559e-01,2.140242706184870558e-01
2.564256425642564285e-01,6.321286632178239051e-01
2.565256525652565567e-01,3.703034030464494863e-01
2.566256625662566293e-01,3.519480125223655165e-01
2.567256725672567574e-01,3.575333827904002559e-01
2.568256825682568301e-01,4.066414475541667573e-01
2.569256925692569582e-01,7.443311715941099971e-01
2.570257025702570308e-01,2.645536072683642992e-01
2.571257125712571590e-01,7.681927883407163593e-01
2.572257225722572316e-01,7.549614094901546668e-02
2.573257325732573597e-01,5.425957178852958140e-01
2.574257425742574323e-01,7.463606990789924955e-01
2.575257525752575605e-01,3.866931742561288687e-01
2.576257625762576331e-01,3.906139119090666356e-01
2.577257725772577612e-01,9.996613617040598365e-01
2.578257825782578339e-01,7.218415085005037701e-01
2.579257925792579065e-01,5.078099657913368592e-01
2.580258025802580346e-01,2.415033564618251360e-01
2.581258125812581072e-01,6.216335219157280711e-01
2.582258225822582354e-01,7.932486985321978157e-01
2.583258325832583080e-01,4.868392134474490707e-01
2.584258425842584361e-01,5.579281950983635552e-01
2.585258525852585088e-01,7.194879777225415829e-01
2.586258625862586369e-01,5.164758576843756499e-01
2.587258725872587095e-01,2.407112300553418405e-01
2.588258825882588376e-01,3.598885971604720568e-01
2.589258925892589103e-01,6.313590843069968317e-01
2.590259025902590384e-01,4.325835155063909587e-01
2.591259125912591110e-01,6.152681981987122573e-01
2.592259225922592392e-01,2.239664736261097189e-01
2.593259325932593118e-01,3.667796675111485438e-01
2.594259425942594399e-01,7.766254864613216791e-01
2.595259525952595125e-01,7.705752769543170455e-01
2.596259625962596407e-01,5.460855474343455640e-01
2.597259725972597133e-01,4.797795574557822129e-01
2.598259825982598414e-01,3.586193412197191677e-01
2.599259925992599141e-01,4.698304061229417461e-01
2.600260026002600422e-01,8.530071653623652050e-01
2.601260126012601148e-01,1.612232557231459418e-01
2.602260226022602430e-01,6.597755149152952914e-01
2.603260326032603156e-01,6.792359587439562585e-01
2.604260426042604437e-01,8.039372338727988065e-01
2.605260526052605163e-01,5.840432082057466223e-01
2.606260626062606445e-01,3.309794292712263664e-01
2.607260726072607171e-01,6.200981509270928616e-01
2.608260826082608452e-01,5.849872040809213081e-01
2.609260926092609179e-01,7.252661388361891781e-01
2.610261026102610460e-01,5.271556066626696957e-01
2.611261126112611186e-01,1.642914045237021115e-01
2.612261226122612467e-01,8.519547641074232125e-01
2.613261326132613194e-01,7.121968034370633749e-01
2.614261426142614475e-01,4.378516295669859781e-01
2.615261526152615201e-01,5.777785328894593508e-01
2.616261626162616483e-01,3.558462965361559038e-01
2.617261726172617209e-01,3.941258851025095100e-01
2.618261826182618490e-01,4.209928217446448073e-01
2.619261926192619216e-01,3.942959534020092915e-01
2.620262026202620498e-01,2.631572503581655620e-01
2.621262126212621224e-01,6.267371901845029125e-01
2.622262226222622505e-01,7.316514338234202386e-01
2.623262326232623232e-01,8.008793895494352721e-01
2.624262426242624513e-01,4.112443351437776728e-01
2.625262526252625239e-01,3.380463436741165673e-01
2.626262626262626521e-01,9.973618399975736626e-01
2.627262726272627247e-01,8.866954325992111308e-01
2.628262826282628528e-01,9.391484016584028538e-01
2.629262926292629254e-01,3.254679851974599525e-01
2.630263026302630536e-01,5.983600660691468232e-01
2.631263126312631262e-01,7.913163936427638490e-01
2.632263226322632543e-01,6.295332984569075307e-01
2.633263326332633270e-01,5.922731591308243448e-01
2.634263426342634551e-01,6.823701894814578894e-01
2.635263526352635277e-01,7.207644365967778022e-01
2.636263626362636558e-01,4.527573137622608601e-01
2.637263726372637285e-01,5.859254913732372394e-01
2.638263826382638566e-01,1.440545256229882609e-01
2.639263926392639292e-01,4.370778042759230209e-01
2.640264026402640574e-01,5.343461541458528474e-01
2.641264126412641300e-01,2.615367990711773838e-01
2.642264226422642581e-01,5.873537860996859150e-01
2.643264326432643307e-01,5.707467168281801229e-01
2.644264426442644589e-01,4.107430260292793123e-01
2.645264526452645315e-01,4.983249869267840637e-01
2.646264626462646596e-01,4.904174313202676050e-01
2.647264726472647323e-01,5.197887418118950498e-01
2.648264826482648604e-01,6.863380969582887348e-01
2.649264926492649330e-01,5.066023045833755178e-01
2.650265026502650612e-01,3.089519192917487000e-01
2.651265126512651338e-01,3.401295206930866621e-01
2.652265226522652619e-01,9.433880455960665934e-01
2.653265326532653345e-01,3.398653342373550434e-01
2.654265426542654627e-01,7.819511236501515139e-01
2.655265526552655353e-01,6.325904274517427650e-01
2.656265626562656079e-01,4.542225072436098521e-01
2.657265726572657361e-01,6.390077743914152064e-01
2.658265826582658087e-01,5.707779386580701386e-01
2.659265926592659368e-01,4.281190631711305206e-01
2.660266026602660094e-01,8.910657786952427273e-01
2.661266126612661376e-01,6.928548059292019001e-01
2.662266226622662102e-01,6.563534093117651125e-01
2.663266326632663383e-01,5.751657596624011326e-01
2.664266426642664110e-01,9.337835051816718579e-01
2.665266526652665391e-01,4.502299874885450914e-01
2.666266626662666117e-01,5.342940975598762243e-01
2.667266726672667398e-01,7.641276492151406474e-01
2.668266826682668125e-01,2.609753928210785667e-01
2.669266926692669406e-01,5.000303801023393557e-01
2.670267026702670132e-01,3.944468053232249027e-01
2.671267126712671414e-01,4.528634759741941851e-01
2.672267226722672140e-01,5.408453807029867111e-01
2.673267326732673421e-01,7.944896610198293185e-01
2.674267426742674147e-01,6.750725393070911018e-01
2.675267526752675429e-01,4.286387326611057480e-01
2.676267626762676155e-01,4.939223354412217715e-01
2.677267726772677436e-01,4.409648905903489347e-01
2.678267826782678163e-01,4.584284970353743605e-01
2.679267926792679444e-01,3.265306239144872835e-01
2.680268026802680170e-01,4.225528815633592394e-01
2.681268126812681452e-01,1.493248652295373624e-01
2.682268226822682178e-01,2.003029451837642916e-01
2.683268326832683459e-01,4.545104099649588392e-01
2.684268426842684185e-01,6.194452503741367799e-01
2.685268526852685467e-01,3.809137590794491324e-01
2.686268626862686193e-01,2.678542777812859543e-01
2.687268726872687474e-01,7.942329049854677248e-01
2.688268826882688201e-01,3.437762675973076720e-01
2.689268926892689482e-01,5.196369038682844277e-01
2.690269026902690208e-01,4.975715174799309470e-01
2.691269126912691489e-01,5.835348167069669412e-01
2.692269226922692216e-01,4.117342746593056768e-01
2.693269326932693497e-01,4.058979506041715535e-01
2.694269426942694223e-01,3.579306648353056675e-01
2.695269526952695505e-01,-4.209024958920104531e-02
2.696269626962696231e-01,6.367105920361399995e-01
2.697269726972697512e-01,5.836660686551010668e-01
2.698269826982698238e-01,5.275675531191619250e-01
2.699269926992699520e-01,5.161510666678746917e-01
2.700270027002700246e-01,2.774128828633725119e-01
2.701270127012701527e-01,4.702357101028880049e-01
2.702270227022702254e-01,3.867117614279135251e-01
2.703270327032703535e-01,4.709668194932314367e-01
2.704270427042704261e-01,2.568452959167527028e-01
2.705270527052705543e-01,5.926312405933518157e-01
2.706270627062706269e-01,6.653716483667698744e-01
2.707270727072707550e-01,6.353972841293289431e-01
2.708270827082708276e-01,3.810454028555475547e-01
2.709270927092709558e-01,6.837034686019336505e-01
2.710271027102710284e-01,6.870867152693849178e-01
2.711271127112711565e-01,8.936261251319648213e-01
2.712271227122712292e-01,2.398401076383427366e-01
2.713271327132713573e-01,6.786085422911976028e-01
2.714271427142714299e-01,2.860700985439147415e-01
2.715271527152715580e-01,6.372255219587062980e-01
2.716271627162716307e-01,3.345348855737017568e-01
2.717271727172717588e-01,3.772558079308486745e-01
2.718271827182718314e-01,4.123624362873291593e-01
2.719271927192719596e-01,6.408324609633949676e-01
2.720272027202720322e-01,4.047768684385167903e-01
2.721272127212721603e-01,7.288802117465955632e-01
2.722272227222722329e-01,4.619456758256442752e-01
2.723272327232723611e-01,6.916317368913598163e-01
2.724272427242724337e-01,8.935899319451562350e-01
2.725272527252725618e-01,5.938021921687134386e-01
2.726272627262726345e-01,4.997989651704393133e-01
2.727272727272727626e-01,7.611670082334991427e-01
2.728272827282728352e-01,6.031882596266424645e-01
2.729272927292729634e-01,2.816073718855713892e-01
2.730273027302730360e-01,8.089893526455949058e-01
2.731273127312731086e-01,5.934278724560008156e-01
2.732273227322732367e-01,1.442641631196016072e-01
2.733273327332733094e-01,4.842904175994647842e-01
2.734273427342734375e-01,4.314985161830877103e-01
2.735273527352735101e-01,4.560256261035766645e-01
2.736273627362736383e-01,1.043295356249065442e-01
2.737273727372737109e-01,1.594231739348017651e-02
2.738273827382738390e-01,5.087340322605329312e-01
2.739273927392739116e-01,5.247616639448723364e-01
2.740274027402740398e-01,7.974821977235073689e-01
2.741274127412741124e-01,6.677890727196225118e-01
2.742274227422742405e-01,8.029088769223204913e-01
2.743274327432743132e-01,5.298268482534088664e-01
2.744274427442744413e-01,4.348833271903914111e-01
2.745274527452745139e-01,4.708783390846688066e-01
2.746274627462746420e-01,6.227558706082141349e-01
2.747274727472747147e-01,3.577536938151844592e-01
2.748274827482748428e-01,4.399007734648792134e-01
2.749274927492749154e-01,4.892050334333764017e-01
2.750275027502750436e-01,4.906774396783677439e-01
2.751275127512751162e-01,6.743682899938916453e-01
2.752275227522752443e-01,6.194568604497360242e-01
2.753275327532753169e-01,6.355502089768892970e-01
2.754275427542754451e-01,4.375963805711769461e-01
2.755275527552755177e-01,5.330161068450893769e-01
2.756275627562756458e-01,9.099563440384216273e-01
2.757275727572757185e-01,5.034046784703055666e-01
2.758275827582758466e-01,3.095513936760874163e-01
2.759275927592759192e-01,3.690929196879281227e-01
2.760276027602760474e-01,8.325890920747633928e-01
2.761276127612761200e-01,1.965287387353141790e-01
2.762276227622762481e-01,5.722309237931921810e-01
2.763276327632763207e-01,6.106852787536808380e-01
2.764276427642764489e-01,6.308935140104701134e-01
2.765276527652765215e-01,2.058666859319429054e-01
2.766276627662766496e-01,5.930071119832025506e-01
2.767276727672767223e-01,4.269688273222274066e-01
2.768276827682768504e-01,6.245793913633190808e-01
2.769276927692769230e-01,5.589367383737744444e-01
2.770277027702770511e-01,8.792780878607556749e-01
2.771277127712771238e-01,8.557593502128966190e-01
2.772277227722772519e-01,7.933270202855965403e-01
2.773277327732773245e-01,6.295171314550260799e-01
2.774277427742774527e-01,4.605244408182932458e-01
2.775277527752775253e-01,4.424199939278307125e-01
2.776277627762776534e-01,3.685931912935396237e-01
2.777277727772777260e-01,4.827986608797748547e-01
2.778277827782778542e-01,6.633301712332857480e-01
2.779277927792779268e-01,7.118492175946982137e-01
2.780278027802780549e-01,7.780061958060952021e-01
2.781278127812781276e-01,8.957367498423148833e-01
2.782278227822782557e-01,5.481797847646332489e-01
2.783278327832783283e-01,3.539243111503313499e-01
2.784278427842784565e-01,5.033338768601923752e-01
2.785278527852785291e-01,9.458844849743489602e-01
2.786278627862786572e-01,5.651518214904601711e-01
2.787278727872787298e-01,4.630098647049450400e-01
2.788278827882788580e-01,2.696737191159657709e-01
2.789278927892789306e-01,7.990633830795600412e-01
2.790279027902790587e-01,1.636991158630407561e-01
2.791279127912791314e-01,3.343681357571663404e-01
2.792279227922792595e-01,1.230495702963130822e-01
2.793279327932793321e-01,9.237729364392550657e-01
2.794279427942794602e-01,4.521478964044302051e-01
2.795279527952795329e-01,8.101145990669560426e-01
2.796279627962796610e-01,7.616818859245566564e-01
2.797279727972797336e-01,8.154022195337775614e-01
2.798279827982798618e-01,9.018761147778293630e-01
2.799279927992799344e-01,7.886986339897563703e-01
2.800280028002800625e-01,4.398314838728711873e-01
2.801280128012801351e-01,7.776649612152328750e-01
2.802280228022802633e-01,6.136959387478574390e-01
2.803280328032803359e-01,9.432602973065111751e-01
2.804280428042804640e-01,2.625762409301905520e-01
2.805280528052805367e-01,5.776778324442775059e-01
2.806280628062806648e-01,7.479261977992396337e-01
2.807280728072807374e-01,7.357975997717767225e-01
2.808280828082808100e-01,6.360298178990050344e-01
2.809280928092809382e-01,8.608204041641969173e-01
2.810281028102810108e-01,5.224678588029688653e-01
2.811281128112811389e-01,2.584403883590287720e-01
2.812281228122812116e-01,8.007741391794286345e-01
2.813281328132813397e-01,4.241735279358805899e-01
2.814281428142814123e-01,5.985176298637472359e-01
2.815281528152815405e-01,6.275378897885460772e-01
2.816281628162816131e-01,5.267704701588911131e-01
2.817281728172817412e-01,6.461258595293974949e-01
2.818281828182818138e-01,6.968600004779029744e-01
2.819281928192819420e-01,2.376027759268139472e-01
2.820282028202820146e-01,7.623000235062502572e-01
2.821282128212821427e-01,9.112577775386963008e-01
2.822282228222822154e-01,8.593751489517549302e-01
2.823282328232823435e-01,5.797113930852448860e-01
2.824282428242824161e-01,2.054876201638306532e-01
2.825282528252825442e-01,7.128217203806805902e-01
2.826282628262826169e-01,5.545560107667653060e-01
2.827282728272827450e-01,9.229786126579055949e-01
2.828282828282828176e-01,4.426657263920593666e-01
2.829282928292829458e-01,4.875832931869258369e-01
2.830283028302830184e-01,2.483941767317235372e-01
2.831283128312831465e-01,8.567869768403580943e-01
2.832283228322832191e-01,6.678041109429302402e-01
2.833283328332833473e-01,4.176870777674837609e-01
2.834283428342834199e-01,5.131358500655620603e-01
2.835283528352835480e-01,7.185940047564403077e-01
2.836283628362836207e-01,4.324683691215235326e-01
2.837283728372837488e-01,8.990351176872607430e-01
2.838283828382838214e-01,3.805151981607766132e-01
2.839283928392839496e-01,6.689001105369793976e-01
2.840284028402840222e-01,5.959746525141342843e-01
2.841284128412841503e-01,7.565930710027477524e-01
2.842284228422842229e-01,3.610677271763241825e-01
2.843284328432843511e-01,6.608906047066445133e-01
2.844284428442844237e-01,5.705951961155378838e-01
2.845284528452845518e-01,4.784420813358357671e-01
2.846284628462846245e-01,8.306636332153547464e-01
2.847284728472847526e-01,4.928198025423759510e-01
2.848284828482848252e-01,6.979619404834973562e-01
2.849284928492849533e-01,7.633092583639509154e-01
2.850285028502850260e-01,4.895963088155633192e-01
2.851285128512851541e-01,4.760357283246171578e-01
2.852285228522852267e-01,3.696388163182802167e-01
2.853285328532853549e-01,1.562736272624380973e-01
2.854285428542854275e-01,9.548966513406603740e-01
2.855285528552855556e-01,6.697026344278288468e-01
2.856285628562856282e-01,5.864028253614815833e-01
2.857285728572857564e-01,6.441130862504267363e-01
2.858285828582858290e-01,6.906966402326308874e-01
2.859285928592859571e-01,5.970869466607520160e-01
2.860286028602860298e-01,2.456563521615132695e-01
2.861286128612861579e-01,2.684491329985282393e-01
2.862286228622862305e-01,4.697850461751807427e-01
2.863286328632863587e-01,5.259513047173740574e-01
2.864286428642864313e-01,3.347620764480028210e-01
2.865286528652865594e-01,6.649093492665192340e-01
2.866286628662866320e-01,7.442631668363863806e-01
2.867286728672867602e-01,9.233046876245014634e-01
2.868286828682868328e-01,6.189946993781969553e-01
2.869286928692869609e-01,1.543929918818111036e-01
2.870287028702870336e-01,6.773570901155283597e-01
2.871287128712871617e-01,4.230643675380735269e-01
2.872287228722872343e-01,6.436766301077283536e-01
